"","grade","age","female","race","empathy_1","empathy_2","empathy_3","empathy_4","empathy_5","empathy_6","empathy_7","empathy_8","empathy_9","empathy_10","empathy_11","schid"
"2422",11,16,0,"Hispanic",1,1,1,3,1,1,1,1,1,1,1,8
"2423",11,16,0,"White",3,2,2,1,2,1,2,1,2,3,2,8
"2424",11,17,1,"White",3,1,3,2,1,2,3,1,1,3,3,8
"2425",11,16,1,"White",3,2,2,2,1,1,3,1,2,2,2,8
"2426",11,16,1,"White",3,2,2,2,2,1,3,1,3,2,2,8
"2427",11,16,1,"Hispanic",3,3,3,3,3,3,3,2,3,3,3,8
"2428",11,16,1,"Asian",3,2,3,2,3,3,3,3,3,2,3,8
"2429",11,16,1,"White",2,3,2,3,2,3,3,3,3,2,1,8
"2430",11,16,1,"White",3,2,3,3,2,2,3,3,3,3,2,8
"2431",11,17,0,"White",2,2,2,2,2,2,2,1,3,2,2,8
"2432",11,17,1,"White",3,3,3,2,2,2,3,2,3,3,3,8
"2433",11,16,1,"White",2,3,3,2,1,2,3,2,2,2,2,8
"2434",11,16,1,"White",3,2,2,3,2,2,3,3,3,3,3,8
"2435",11,17,0,"White",2,2,2,2,3,2,2,2,2,2,2,8
"2436",9,15,1,"White",3,3,3,3,2,2,3,3,3,2,2,8
"2437",12,17,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2438",12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2439",12,18,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2440",12,17,0,"White",3,2,2,3,2,3,3,2,3,3,3,8
"2441",9,15,0,"White",2,2,3,1,1,1,3,1,1,2,3,8
"2442",9,14,1,"White",3,3,2,2,2,1,3,3,2,2,2,8
"2443",9,14,0,"White",3,2,2,3,2,1,3,1,2,2,3,8
"2444",9,14,1,"White",3,2,2,2,2,2,3,3,2,2,3,8
"2445",9,15,0,"White",2,1,3,1,2,1,2,1,3,2,1,8
"2446",9,15,0,"White",2,2,1,2,1,1,1,1,1,2,2,8
"2447",9,14,1,"White",2,2,3,3,2,2,2,1,2,3,2,8
"2448",9,15,0,"White",1,1,1,1,1,1,1,1,1,1,3,8
"2449",9,14,0,"White",2,3,2,2,1,1,3,1,1,2,3,8
"2450",9,15,1,"White",3,2,2,2,3,3,3,2,2,2,3,8
"2451",9,14,0,"White",2,1,1,1,3,1,1,1,1,1,3,8
"2452",9,14,1,"White",3,3,2,2,3,2,3,3,3,2,2,8
"2453",9,14,1,"White",2,2,2,2,1,2,2,1,2,2,3,8
"2454",9,14,0,"White",3,1,2,2,1,1,2,1,2,1,3,8
"2455",9,14,1,"White",3,2,3,3,2,2,3,3,3,2,2,8
"2456",9,15,0,"White",2,2,3,3,3,2,3,1,3,2,3,8
"2457",9,14,1,"White",3,1,1,2,2,1,2,1,2,1,1,8
"2458",9,14,0,"White",3,2,3,2,1,2,2,1,3,2,2,8
"2459",9,15,0,"White",2,2,1,2,2,2,2,2,2,3,2,8
"2460",9,15,0,"White",3,2,3,2,2,2,3,1,3,3,2,8
"2461",9,14,0,"White",2,3,3,3,1,1,2,1,3,3,2,8
"2462",9,15,0,"White",3,2,1,2,2,2,1,2,3,1,2,8
"2463",12,17,0,"White",3,3,3,3,2,3,3,3,3,3,3,8
"2464",12,17,1,"White",3,3,3,3,2,3,3,3,3,2,2,8
"2465",12,17,0,"White",2,2,2,2,1,2,3,1,3,3,2,8
"2466",12,17,0,"White",2,2,1,2,2,2,3,1,1,2,2,8
"2467",12,18,0,"White",2,1,2,3,2,3,3,2,3,3,2,8
"2468",12,18,1,"White",3,1,3,2,1,2,3,2,1,3,2,8
"2469",12,17,0,"White",2,1,1,2,2,1,3,1,3,2,1,8
"2470",12,17,0,"White",3,1,3,3,2,2,3,2,3,2,2,8
"2471",12,18,0,"Other",1,2,2,3,2,1,3,3,1,2,2,8
"2472",12,18,1,"White",2,2,3,2,2,2,3,2,2,2,2,8
"2473",12,17,0,"White",3,2,2,2,3,3,2,2,3,2,3,8
"2474",12,18,0,"White",2,2,2,2,2,2,2,2,2,2,2,8
"2475",12,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,8
"2476",12,17,0,"White",2,2,3,2,NA,2,3,1,2,1,2,8
"2477",10,15,0,"White",1,1,1,1,1,1,1,1,1,1,1,8
"2478",10,15,1,"White",2,3,3,3,2,2,3,3,3,3,3,8
"2479",10,15,0,"Black",1,2,3,NA,1,2,3,NA,1,2,3,8
"2480",10,15,0,"White",1,1,2,2,2,2,2,1,3,1,3,8
"2481",10,15,0,"White",2,3,2,2,2,3,3,3,3,3,2,8
"2482",10,16,0,"White",3,2,2,2,2,2,2,1,2,2,2,8
"2483",10,15,1,"White",2,1,3,2,2,1,3,2,2,2,1,8
"2484",10,15,1,"White",3,3,3,3,2,3,3,2,3,3,3,8
"2485",10,15,0,"White",2,1,2,2,2,1,1,1,1,2,2,8
"2486",10,16,1,"White",3,2,2,2,2,3,2,2,3,3,2,8
"2487",10,15,0,"White",2,2,3,2,1,1,2,2,2,2,2,8
"2488",10,16,0,"White",3,2,3,3,2,3,3,2,3,1,3,8
"2489",10,16,0,"White",3,2,3,2,2,2,3,2,2,2,2,8
"2490",10,16,0,"White",2,2,3,3,2,2,2,3,2,3,3,8
"2491",10,15,0,"White",2,2,1,2,1,2,3,2,1,3,3,8
"2492",10,15,1,"White",3,2,3,3,2,2,3,2,2,2,3,8
"2493",10,15,1,"White",3,1,1,1,1,2,3,1,1,1,2,8
"2494",10,15,1,"White",3,2,2,1,1,1,2,2,1,1,2,8
"2495",10,15,0,"White",2,1,1,2,1,1,2,2,3,3,2,8
"2496",10,16,0,"White",1,2,2,2,1,1,3,1,2,2,2,8
"2497",10,15,0,"White",3,2,3,2,3,3,3,2,2,2,3,8
"2498",10,15,0,"White",3,3,3,2,2,2,2,2,2,2,2,8
"2499",10,16,1,"White",3,2,2,3,3,1,3,1,3,1,2,8
"2500",10,15,1,"White",3,3,2,2,3,2,2,2,3,1,2,8
"2501",10,16,0,"White",2,2,3,2,2,2,3,2,2,2,2,8
"2502",10,16,0,"Hispanic",2,1,3,2,1,2,3,2,3,2,3,8
"2503",10,15,1,"White",3,1,2,3,2,2,3,3,2,3,3,8
"2504",10,15,0,"White",2,2,3,3,3,2,2,2,1,2,2,8
"2505",10,15,0,"White",2,2,3,2,2,3,3,1,2,2,2,8
"2506",10,16,0,"White",3,2,2,3,1,2,3,3,3,2,3,8
"2507",10,16,0,"White",3,1,2,2,2,2,2,1,3,2,3,8
"2508",10,15,0,"White",3,3,3,3,2,3,3,3,3,2,2,8
"2509",10,15,1,"White",3,3,3,3,3,3,3,2,2,3,1,8
"2510",10,16,0,"White",2,1,1,1,1,1,1,1,2,2,1,8
"2511",10,16,0,"Other",3,2,3,3,1,3,3,2,3,3,2,8
"2512",10,15,1,"White",3,2,3,3,2,2,3,2,2,3,2,8
"2513",11,16,0,"White",3,3,3,3,3,3,3,3,3,3,3,8
"2514",11,17,0,"White",2,1,2,1,1,1,1,1,1,1,1,8
"2515",11,17,0,"White",1,2,NA,3,1,1,1,1,1,1,1,8
"2516",11,16,0,"White",3,3,3,3,3,3,3,3,3,3,3,8
"2517",11,16,0,"White",1,2,2,2,2,2,2,2,2,2,2,8
"2518",11,16,0,"White",3,1,3,2,1,2,2,1,3,2,2,8
"2519",11,16,0,"White",3,3,1,2,3,1,2,1,2,3,1,8
"2520",11,18,0,"White",2,3,3,3,2,1,3,2,3,2,3,8
"2521",11,16,0,"White",3,1,2,1,1,1,3,1,1,1,1,8
"2522",11,16,1,"White",3,2,2,2,2,2,3,1,2,1,2,8
"2523",11,17,0,"White",3,2,2,2,2,1,3,1,2,2,2,8
"2524",11,16,0,"White",2,2,3,3,1,2,2,3,2,2,2,8
"2525",11,17,1,"White",2,2,3,2,2,2,3,3,3,3,3,8
"2526",11,16,0,"White",2,2,3,3,2,2,3,2,3,2,2,8
"2527",10,16,0,"White",2,3,2,1,2,2,3,2,2,1,1,8
"2528",10,15,0,"White",2,1,1,1,1,1,1,1,1,1,1,8
"2529",10,15,0,"White",3,2,2,2,1,2,2,1,1,1,1,8
"2530",10,16,1,"White",1,2,2,1,1,1,2,2,2,2,2,8
"2531",10,15,1,"White",1,1,3,3,1,1,3,2,1,3,3,8
"2532",10,15,0,"White",1,1,2,2,1,1,2,1,1,2,2,8
"2533",10,16,1,"White",2,2,3,3,2,2,3,3,3,3,3,8
"2534",10,16,1,"White",3,1,3,1,2,1,2,2,3,3,2,8
"2535",12,17,0,"White",3,2,3,3,2,3,3,1,2,2,3,8
"2536",12,17,1,"White",2,1,2,2,1,1,2,1,1,2,2,8
"2537",12,18,0,"Asian",3,1,3,2,1,1,3,2,2,3,2,8
"2538",12,17,1,"White",3,2,2,2,2,2,3,3,2,3,2,8
"2539",12,17,1,"White",3,1,2,1,1,2,2,1,1,1,1,8
"2540",12,17,1,"White",3,2,2,3,1,2,2,2,1,1,2,8
"2541",12,17,1,"White",3,2,3,2,2,2,3,2,2,2,3,8
"2542",12,17,0,"White",2,2,3,2,1,2,2,1,2,1,3,8
"2543",12,17,1,"White",3,2,3,2,2,2,2,1,2,2,2,8
"2544",12,17,0,"White",2,2,3,2,1,2,3,1,1,2,3,8
"2545",12,17,1,"White",3,2,2,2,2,1,3,1,3,2,1,8
"2546",12,18,1,"White",3,2,3,2,1,3,3,2,3,1,2,8
"2547",9,15,1,"White",2,2,2,3,3,2,3,2,3,3,3,8
"2548",9,15,0,"White",2,1,3,1,2,1,3,1,3,3,2,8
"2549",9,14,0,"White",3,1,3,2,3,2,3,1,2,3,2,8
"2550",9,14,1,"White",3,2,3,3,2,2,2,2,3,2,2,8
"2551",9,14,1,"White",3,3,3,3,3,2,3,3,3,2,2,8
"2552",9,14,0,"Other",2,1,2,1,2,2,3,1,2,3,2,8
"2553",9,15,1,"White",3,2,3,2,2,2,2,2,2,3,2,8
"2554",9,15,0,"White",3,2,3,2,1,3,2,2,2,2,2,8
"2555",9,14,0,"White",3,3,3,3,2,2,3,3,2,3,1,8
"2556",9,15,0,"White",3,2,2,2,2,2,2,1,2,2,2,8
"2557",9,14,1,"White",2,2,2,2,3,2,3,3,1,2,2,8
"2558",9,14,0,"White",3,2,2,2,1,2,3,1,2,2,3,8
"2559",9,14,0,"White",2,1,3,1,2,2,3,1,2,2,2,8
"2560",9,14,1,"White",3,2,3,3,3,3,3,3,3,2,3,8
"2561",9,15,1,"White",3,2,3,3,2,3,3,3,3,3,2,8
"2562",9,14,1,"White",3,2,3,3,2,2,3,3,3,3,2,8
"2563",9,14,1,"White",2,1,1,2,1,1,2,1,1,2,2,8
"2564",9,15,1,"White",3,2,2,3,3,2,3,3,3,3,3,8
"2565",9,14,0,"White",3,2,3,3,3,3,3,3,3,2,3,8
"2566",9,14,1,"White",3,2,2,2,1,2,3,3,1,1,3,8
"2567",9,15,0,"White",3,2,2,1,1,2,3,2,2,2,2,8
"2568",9,15,1,"White",3,2,3,3,3,2,3,3,3,3,2,8
"2569",9,14,1,"White",2,2,3,3,3,2,3,3,3,3,3,8
"2570",9,14,0,"White",3,2,3,2,1,2,3,2,1,2,3,8
"2571",9,14,0,"White",3,2,3,2,1,2,3,1,2,2,2,8
"2572",9,14,1,"White",3,2,3,3,2,2,3,2,2,3,2,8
"2573",9,15,1,"White",3,3,3,3,2,3,3,2,3,3,2,8
"2574",9,14,0,"White",3,2,2,2,2,2,2,2,2,2,2,8
"2575",9,14,0,"White",3,2,3,2,2,1,3,1,1,2,2,8
"2576",9,15,1,"White",3,2,3,3,3,3,3,3,3,2,2,8
"2577",9,14,1,"Asian",3,3,3,3,2,3,3,2,2,3,3,8
"2578",11,15,1,"White",3,3,3,3,2,3,3,2,3,2,2,8
"2579",10,15,0,"White",3,2,3,2,2,1,2,1,2,2,2,8
"2580",10,16,0,"White",2,2,2,2,2,2,2,2,2,2,2,8
"2581",12,17,0,"White",2,2,1,3,3,2,3,1,3,2,3,8
"2582",12,17,1,"White",2,2,NA,2,3,1,2,1,3,2,1,8
"2583",12,17,1,"White",2,2,3,2,1,2,3,2,1,2,1,8
"2584",12,17,1,"White",3,2,3,2,1,2,3,1,3,1,1,8
"2585",12,18,0,"White",2,3,2,1,1,1,3,2,3,2,1,8
"2586",12,17,1,"White",3,2,2,3,3,2,3,3,3,3,2,8
"2587",9,14,0,"White",3,2,3,3,2,2,2,2,3,2,2,8
"2588",9,14,0,"White",3,2,3,3,3,2,3,2,2,3,2,8
"2589",10,15,0,"White",NA,1,2,3,3,2,1,2,1,1,NA,8
"2590",10,16,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2592",12,17,0,"White",1,1,1,1,1,1,1,1,1,1,1,8
"2593",12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2594",9,14,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2595",10,15,1,"White",3,2,3,3,2,2,3,2,2,3,2,8
"2596",11,17,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2597",11,16,0,"White",3,3,3,3,3,3,3,2,3,3,2,8
"2598",11,16,0,"White",3,3,3,3,3,3,3,2,3,3,2,8
"2599",11,17,0,"White",2,2,2,2,2,2,2,2,2,2,2,8
"2600",11,16,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2601",11,16,0,"White",2,2,3,2,2,2,3,2,2,3,2,8
"2602",10,15,0,"White",3,1,2,2,3,2,3,2,2,2,3,8
"2603",11,16,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2604",11,16,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2605",11,16,1,"White",3,3,2,2,2,2,3,1,3,3,3,8
"2606",11,16,1,"White",3,3,3,2,1,1,1,3,2,3,1,8
"2607",9,14,1,"White",3,3,2,2,2,2,3,3,3,2,3,8
"2608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2609",12,18,0,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2610",10,16,0,"White",1,1,1,1,1,1,2,1,2,1,2,8
"2611",10,16,0,"White",1,1,2,1,1,1,2,1,3,2,1,8
"2612",10,16,0,"Hispanic",2,1,2,1,1,1,1,1,2,1,1,8
"2613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2614",9,14,1,"White",3,2,3,2,1,1,3,2,2,3,2,8
"2615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2616",11,17,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2617",11,17,1,"White",3,1,2,2,2,1,3,3,3,2,2,8
"2618",11,17,0,"Hispanic",2,2,2,3,2,2,2,1,1,3,2,9
"2619",9,15,1,"Hispanic",1,2,3,2,1,1,3,1,2,2,2,9
"2620",10,15,0,"Other",1,2,3,2,1,1,1,1,1,2,2,9
"2621",9,15,0,"Other",1,1,3,1,1,1,2,1,2,3,2,9
"2622",12,19,1,"Other",3,2,2,2,3,3,3,3,1,2,2,9
"2623",11,17,1,"Other",2,1,3,2,2,2,3,1,1,2,2,9
"2624",12,18,0,"White",2,2,3,2,2,3,3,1,3,3,2,9
"2625",11,17,0,"Other",1,1,2,1,1,1,1,1,1,2,1,9
"2626",11,16,1,"Other",2,1,3,2,1,2,1,1,2,1,2,9
"2627",12,17,1,"Black",2,3,3,3,2,2,3,3,2,2,2,9
"2628",11,17,0,"Hispanic",1,2,2,2,2,2,2,2,2,2,2,9
"2629",9,16,1,"Other",1,2,2,3,1,1,2,1,1,2,1,9
"2630",10,15,0,"Other",3,1,3,1,2,2,2,1,2,2,2,9
"2631",10,15,1,"Hispanic",1,1,2,2,1,1,1,1,1,1,1,9
"2632",8,15,1,"Other",1,2,3,1,1,2,3,1,3,2,1,9
"2633",12,17,0,"Other",2,2,1,2,1,2,3,1,2,2,3,9
"2634",11,17,0,"Hispanic",1,2,1,3,1,1,1,1,1,1,1,9
"2635",10,15,0,"White",2,2,2,2,2,1,2,1,3,2,2,9
"2636",10,15,1,"Hispanic",2,3,2,3,3,2,3,3,3,3,3,9
"2637",12,17,0,"Hispanic",1,2,1,3,1,1,2,3,2,2,2,9
"2638",11,17,0,"Hispanic",2,3,3,3,2,2,3,3,2,3,3,9
"2639",11,17,1,"White",2,2,2,2,1,1,3,2,2,1,2,9
"2640",10,15,1,"Hispanic",2,1,3,2,2,1,2,2,2,2,2,9
"2641",11,16,1,"Hispanic",1,1,2,1,1,2,2,2,1,1,2,9
"2642",9,14,0,"Hispanic",2,1,1,2,3,1,3,2,1,1,1,9
"2643",9,14,0,"Other",1,1,2,2,1,2,1,1,2,1,1,9
"2644",9,16,0,"White",1,1,1,2,1,1,2,1,1,2,3,9
"2645",9,15,1,"Hispanic",1,2,1,3,1,1,3,1,2,1,2,9
"2646",10,16,1,"White",2,2,3,3,2,2,3,3,3,3,2,9
"2647",10,15,0,"Hispanic",3,3,3,3,2,2,3,2,3,3,3,9
"2648",12,17,0,"Hispanic",2,2,2,3,2,2,3,3,2,2,2,9
"2649",11,16,1,"Asian",NA,3,3,3,3,3,3,3,3,3,3,9
"2650",9,14,0,"Hispanic",2,2,2,2,2,1,2,2,2,2,2,9
"2651",9,15,0,"Hispanic",2,2,2,2,2,2,2,2,2,2,2,9
"2652",11,17,0,"White",2,2,2,2,2,2,2,2,2,2,2,9
"2653",9,15,1,"Hispanic",3,2,3,2,1,1,2,1,3,2,3,9
"2654",11,17,1,"Other",3,2,3,3,1,3,3,2,2,3,3,9
"2655",10,16,1,"Other",2,1,2,1,2,1,3,1,1,1,3,9
"2656",9,16,0,"Hispanic",2,2,3,2,2,3,3,2,2,3,3,9
"2657",11,17,1,"Other",3,2,3,2,3,3,3,3,3,3,3,9
"2658",9,14,1,"Other",2,2,1,2,1,1,1,1,2,2,2,9
"2659",12,19,0,"Other",2,2,2,2,2,2,2,2,2,2,2,9
"2660",10,15,0,"Other",3,3,3,2,2,2,1,1,1,2,2,9
"2661",12,18,1,"Other",1,2,2,2,2,2,3,2,3,2,2,9
"2662",11,15,1,"White",3,3,3,3,2,3,3,2,2,3,2,9
"2663",11,17,1,"Hispanic",2,2,2,3,2,3,3,3,2,3,2,9
"2664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"2665",10,16,1,"Other",3,3,1,3,3,3,3,3,2,3,3,9
"2666",10,17,0,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"2667",12,18,1,"Other",1,2,3,2,1,1,3,1,3,3,1,9
"2668",10,15,1,"Other",3,2,3,3,2,3,3,2,3,3,3,9
"2669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"2670",12,18,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"2671",9,14,0,"Other",3,2,1,1,1,2,2,1,3,3,2,9
"2672",12,18,1,"Other",1,2,2,2,2,2,2,1,3,2,2,9
"2673",11,17,1,"Hispanic",3,3,3,3,2,2,3,3,3,2,3,9
"2674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"2675",7,13,1,"White",2,3,2,3,1,3,1,1,3,1,1,10
"2676",7,13,1,"White",3,NA,3,NA,NA,NA,3,3,3,NA,3,10
"2677",7,12,1,"White",3,2,3,2,3,2,3,3,3,3,3,10
"2678",7,13,1,"White",3,2,3,3,2,2,3,2,2,2,2,10
"2679",7,13,1,"White",2,2,2,2,1,2,2,1,1,2,1,10
"2680",7,12,1,"White",3,2,3,2,1,1,3,2,3,1,3,10
"2681",7,12,0,"White",2,1,2,1,2,1,1,1,2,2,1,10
"2682",7,12,0,"White",2,1,3,3,2,2,3,1,3,3,2,10
"2683",7,13,1,"White",2,2,3,3,1,1,3,2,3,3,3,10
"2684",10,20,1,"Other",2,2,3,3,1,1,1,1,1,2,2,10
"2685",7,12,1,"White",3,2,2,2,3,2,3,3,2,2,3,10
"2686",7,14,0,"White",1,1,1,1,1,1,1,1,1,1,1,10
"2687",7,12,1,"White",3,2,3,2,2,2,2,2,3,2,2,10
"2688",7,12,0,"White",1,1,2,1,2,3,2,1,2,3,2,10
"2689",7,12,0,"White",2,1,1,2,2,1,3,1,2,1,2,10
"2690",7,12,0,"White",3,1,2,2,3,1,1,1,3,2,1,10
"2691",7,13,1,"White",3,2,3,3,3,3,3,3,3,3,3,10
"2692",7,12,1,"White",1,1,2,1,1,1,1,1,3,1,1,10
"2693",7,12,0,"Other",1,1,2,3,2,1,3,2,1,2,3,10
"2694",7,12,1,"White",3,2,3,2,2,2,3,2,3,3,2,10
"2695",7,12,0,"White",1,2,1,1,2,2,2,1,1,2,2,10
"2696",8,13,0,"Other",1,1,1,1,1,1,1,1,1,1,1,10
"2697",8,14,0,"White",1,2,1,1,1,1,1,1,1,1,1,10
"2698",8,13,0,"White",1,1,1,1,1,1,1,1,1,1,1,10
"2699",8,13,0,"White",2,2,2,2,3,2,3,1,2,2,2,10
"2700",8,14,1,"White",3,3,2,3,1,1,3,3,1,2,3,10
"2701",8,13,0,"White",1,2,2,2,1,2,2,1,1,2,1,10
"2702",8,13,0,"White",1,2,2,2,1,2,2,1,1,2,1,10
"2703",8,14,0,"White",1,2,2,1,1,1,2,1,1,1,1,10
"2704",8,13,0,"White",3,2,2,2,2,2,2,1,2,1,3,10
"2705",8,13,0,"White",2,2,1,1,1,1,1,1,1,1,1,10
"2706",8,14,1,"White",1,2,2,3,2,1,3,2,2,2,1,10
"2707",8,13,0,"White",3,2,2,2,3,1,3,1,1,3,1,10
"2708",8,13,1,"White",2,2,1,2,1,1,1,1,1,1,1,10
"2709",8,14,1,"White",2,2,3,1,2,1,3,1,2,1,2,10
"2710",9,13,0,NA,2,2,3,3,2,2,3,2,2,1,3,10
"2711",8,15,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"2712",6,22,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,10
"2713",8,13,0,"White",3,2,2,2,2,3,3,2,2,3,2,10
"2714",8,14,0,"White",1,2,1,1,1,1,1,1,1,1,2,10
"2715",8,14,0,"White",3,2,2,3,2,1,3,1,1,2,2,10
"2716",8,13,0,"White",3,3,3,3,2,2,3,2,2,3,3,10
"2717",8,13,0,"White",2,2,3,3,1,2,2,1,3,3,2,10
"2718",8,13,1,"White",3,3,3,3,2,3,3,1,2,2,3,10
"2719",8,13,0,"White",2,2,3,3,3,2,3,1,1,3,3,10
"2720",8,14,0,"White",3,2,3,3,3,3,3,3,3,3,3,10
"2721",7,13,0,"White",3,1,2,1,2,1,1,2,2,2,2,10
"2722",7,13,1,"White",3,2,3,3,3,3,3,NA,3,3,3,10
"2723",7,12,0,"White",2,2,1,1,1,1,1,1,3,1,1,10
"2724",7,13,0,"White",2,1,2,1,1,2,1,1,2,2,1,10
"2725",7,13,1,"White",2,2,3,2,1,2,1,1,2,2,2,10
"2726",7,13,0,"White",2,1,1,2,1,1,2,1,3,2,1,10
"2727",7,12,1,"White",2,1,2,2,1,2,3,2,2,2,3,10
"2728",7,12,1,"White",3,3,3,3,2,2,2,2,2,2,3,10
"2729",7,12,0,"White",2,1,1,1,1,1,1,1,1,1,2,10
"2730",7,14,1,"Hispanic",2,2,2,2,2,2,2,1,1,2,2,10
"2731",7,12,1,"White",3,3,3,3,2,2,3,3,3,3,3,10
"2732",7,12,0,"White",3,2,3,2,2,2,2,1,2,3,3,10
"2733",7,12,0,"White",2,2,3,3,2,2,3,1,2,2,2,10
"2734",7,12,1,"White",3,2,2,1,1,1,2,2,3,1,2,10
"2735",7,12,0,"Hispanic",1,1,3,1,2,3,3,1,3,3,1,10
"2736",7,14,1,"White",1,2,1,2,2,1,2,1,1,1,2,10
"2737",7,13,1,"White",1,2,3,2,2,2,1,1,2,2,2,10
"2738",7,12,0,"White",3,2,3,2,1,2,1,1,2,1,2,10
"2739",7,12,1,"White",3,1,2,1,1,2,1,1,2,1,1,10
"2740",7,12,0,"Other",2,1,3,3,3,3,3,2,3,3,3,10
"2741",7,12,0,"White",2,1,2,2,1,1,2,1,1,1,1,10
"2742",7,12,1,"White",2,3,3,2,3,3,3,3,3,3,3,10
"2743",7,12,0,"White",2,1,3,2,1,2,2,2,1,3,2,10
"2744",7,12,0,"White",2,1,2,1,2,2,2,1,2,1,2,10
"2745",7,12,0,"White",1,3,1,1,1,1,2,1,1,1,1,10
"2746",7,12,1,"White",2,2,1,2,2,1,3,3,3,1,1,10
"2747",7,12,1,"White",2,2,2,1,1,2,3,2,2,2,1,10
"2748",7,12,0,"White",1,1,1,1,2,1,1,1,3,1,1,10
"2749",7,12,1,"White",3,2,3,3,2,2,3,2,2,2,1,10
"2750",7,12,1,"White",2,2,3,2,3,1,3,2,3,3,1,10
"2751",7,12,1,"White",3,2,3,2,2,2,3,3,3,3,2,10
"2752",7,12,1,"White",2,1,2,3,3,2,3,2,3,2,2,10
"2753",7,13,0,"White",3,2,2,3,2,2,2,2,2,2,2,10
"2754",7,12,1,"White",3,1,3,1,2,1,2,2,3,1,2,10
"2755",6,11,0,"White",3,1,3,3,2,3,3,3,3,2,2,10
"2756",6,11,0,"White",2,1,3,1,2,1,3,1,2,3,2,10
"2757",6,11,1,"White",2,3,1,2,2,3,1,2,2,1,2,10
"2758",6,13,0,"White",3,3,3,3,3,3,3,1,3,3,3,10
"2759",6,12,0,"White",2,2,2,2,2,2,2,2,2,2,2,10
"2760",6,11,0,"White",3,3,3,3,3,2,2,2,2,2,3,10
"2761",6,11,0,"White",3,2,3,3,2,3,3,2,3,3,2,10
"2762",6,11,1,"White",3,2,3,2,2,2,3,2,3,2,1,10
"2763",6,12,0,"White",2,2,2,2,2,2,2,1,3,2,2,10
"2764",6,11,1,"White",3,1,3,3,3,3,3,2,2,3,3,10
"2765",6,11,0,"White",3,3,3,2,2,3,3,3,2,3,1,10
"2766",6,11,1,"White",2,2,2,1,3,3,1,1,1,3,3,10
"2767",6,12,0,"White",1,2,2,3,2,2,3,1,3,2,2,10
"2768",6,11,0,"White",2,3,3,3,1,3,3,1,1,2,2,10
"2769",6,11,1,"White",3,3,3,2,1,3,2,1,3,3,3,10
"2770",6,11,0,"White",3,2,3,3,1,3,3,2,2,3,3,10
"2771",6,11,0,"White",2,1,3,2,1,2,2,1,3,2,3,10
"2772",6,12,1,"White",3,3,3,3,2,3,3,2,3,3,3,10
"2773",6,12,1,"White",2,1,3,3,2,3,2,2,2,3,2,10
"2774",6,12,1,"White",2,3,3,2,3,3,3,3,2,2,1,10
"2775",6,11,1,"White",3,1,2,2,2,2,3,1,3,2,2,10
"2776",6,11,1,"White",2,2,3,2,2,3,3,2,3,2,2,10
"2777",8,13,1,"White",2,3,3,3,2,2,3,3,3,2,3,10
"2778",8,13,1,"White",3,2,3,2,2,2,3,1,2,1,1,10
"2779",8,15,1,"White",2,3,2,3,2,1,3,3,3,2,1,10
"2780",8,13,1,"White",3,2,3,2,2,1,3,1,3,2,1,10
"2781",8,14,1,"White",3,2,3,2,1,2,2,1,2,1,2,10
"2782",8,13,1,"White",2,2,2,2,1,1,1,1,2,2,2,10
"2783",8,13,0,"White",1,1,2,1,1,1,2,1,1,1,2,10
"2784",8,13,1,"White",3,2,2,2,1,1,1,2,3,2,3,10
"2785",8,14,0,"Other",1,1,1,2,1,1,2,1,1,1,1,10
